地区,现存确诊,累计确诊,新增确诊,累计治愈,累计死亡,死亡率,人口数（万）,每10万人确诊,治愈死亡比,万人确诊治愈死亡比,万人确诊死亡治愈比
葡萄牙,11652,31946,304,18911,1383,4.3%,1030,310,13.673897324656544,11.73523628961255,0.06276350802754797
瑞士,609,30828,20,28300,1919,6.2%,860,358,14.74726420010422,242.15540558463414,1.113451351053398
南非,12456,27403,1466,14370,577,2.1%,5810,47,24.904679376083187,19.994122813168904,0.03223594792011653
哥伦比亚,17879,25366,1262,6665,822,3.2%,4980,51,8.108272506082725,4.5350816634502635,0.06898083377603727
印度尼西亚,17204,25216,687,6492,1520,6%,26950,9,4.271052631578947,2.482592787479044,0.1360929546396452
爱尔兰,1113,24841,38,22089,1639,6.6%,480,518,13.477120195241001,121.08823176317162,0.6666651210123288
科威特,15229,24112,845,8698,185,0.8%,420,574,47.016216216216215,30.87281910579566,0.013966286230565932
波兰,11229,22964,352,10692,1043,4.5%,3800,60,10.251198465963567,9.129217620414611,0.08687289141668181
乌克兰,13198,22811,477,8934,679,3%,4380,52,13.157584683357879,9.96937769613417,0.0575858394538006
埃及,14589,20793,1127,5359,845,4.1%,10120,21,6.342011834319527,4.347118948741878,0.10808052052499607
罗马尼亚,4913,18982,197,12829,1240,6.5%,1950,97,10.345967741935484,21.05835078757477,0.19673522027054363
以色列,1876,16887,79,14727,284,1.7%,860,196,51.855633802816904,276.4159584371903,0.102794817345916
日本,1690,16833,38,14254,889,5.3%,12690,13,16.033745781777277,94.87423539513182,0.36904413003969405
奥地利,640,16655,37,15347,668,4%,880,189,22.974550898203592,358.97735778443115,0.6801003453443669
多米尼加共和国,6631,16068,345,8952,485,3%,1083.5,148,18.457731958762885,27.835517959226188,0.08170387174601275
菲律宾,11069,15588,539,3598,921,5.9%,10810,14,3.9066232356134636,3.529337099659828,0.23125444210656776
阿根廷,9404,14702,1474,4788,510,3.5%,4510,33,9.388235294117647,9.983236169840119,0.11326700417568804
阿富汗,12154,13659,580,1259,246,1.8%,3680,37,5.117886178861789,4.2108657058267145,0.16076449661172487
巴拿马,4432,12131,403,7379,320,2.6%,420,289,23.059375,52.029275722021666,0.09784817192706592
韩国,770,11402,58,10363,269,2.4%,5130,22,38.52416356877323,500.31381258147053,0.33711343177713915
塞尔维亚,4588,11354,25,6524,242,2.1%,870,131,26.958677685950413,58.7591056799268,0.08084962397574885
巴林,4846,10352,360,5491,15,0.1%,160,647,366.06666666666666,755.3996423166873,0.005637108650308579
哈萨克斯坦,4995,9932,272,4900,37,0.4%,1860,53,132.43243243243242,265.12999485972455,0.015117157974300832
阿曼,7384,9820,636,2396,40,0.4%,500,196,59.9,81.12134344528711,0.02260900706667125
捷克,2360,9143,54,6464,319,3.5%,1060,86,20.26332288401254,85.86153764412092,0.20911121832522236
阿尔及利亚,3090,8997,140,5277,630,7%,4270,21,8.376190476190477,27.107412544305753,0.38636250738228356
尼日利亚,6064,8915,182,2592,259,2.9%,20100,4,10.007722007722007,16.503499353103575,0.16478040815661746
亚美尼亚,5259,8676,442,3297,120,1.4%,290,299,27.475,52.24377258033847,0.06920845083630627
挪威,459,8422,5,7727,236,2.8%,540,156,32.74152542372882,713.32299398102,0.665408593300858
玻利维亚,7356,8387,632,738,293,3.5%,1121,75,2.5187713310580206,3.4241045827324914,0.5397212754074251
马来西亚,1382,7732,10,6235,115,1.5%,3250,24,54.21739130434783,392.31108034983953,0.1334606819028476
摩尔多瓦,3320,7725,188,4123,282,3.7%,400,193,14.620567375886525,44.03785354182688,0.20601445315581998
摩洛哥,2272,7697,52,5223,202,2.6%,3660,21,25.856435643564357,113.8047343466741,0.1702248721122446
加纳,5161,7616,186,2421,34,0.4%,2950,26,71.20588235294117,137.96915782395112,0.02721136128756478
澳大利亚,488,7173,11,6582,103,1.4%,2510,29,63.90291262135922,1309.4859143721153,0.32067088084243667
芬兰,962,6776,51,5500,314,4.6%,560,121,17.515923566878982,182.07820755591456,0.5934605934605934
伊拉克,2307,5457,322,2971,179,3.3%,4040,14,16.59776536312849,71.94523347693321,0.26115766963904946
阿塞拜疆,1681,4759,191,3022,56,1.2%,1000,48,53.964285714285715,321.0249001444718,0.11023661107460617
洪都拉斯,4037,4752,239,519,196,4.1%,911,52,2.6479591836734695,6.559225126761134,0.9354702145806397
危地马拉,3703,4348,191,565,80,1.8%,1658.2,26,7.0625,19.07237375101269,0.38237353592757845
苏丹,3402,4346,200,749,195,4.5%,4312,10,3.841025641025641,11.290492771974254,0.7652766887301823
卢森堡,95,4008,7,3803,110,2.7%,60,668,34.57272727272727,3639.2344497607655,3.0446877119171845
匈牙利,1300,3841,23,2024,517,13.5%,970,40,3.9148936170212765,30.114566284779052,1.9648829431438128
几内亚,1581,3553,278,1950,22,0.6%,1270,28,88.63636363636364,560.6348111091944,0.07136022316287972
乌兹别克斯坦,731,3468,82,2723,14,0.4%,3280,11,194.5,2660.738714090287,0.07033362756234196
塞内加尔,1650,3429,95,1738,41,1.2%,1670,21,42.390243902439025,256.9105691056911,0.1429717194964606
泰国,74,3076,11,2945,57,1.9%,6930,4,51.666666666666664,6981.981981981981,2.615518744551003
吉布提,1653,2914,217,1241,20,0.7%,94,310,62.05,375.37810042347246,0.09749567728540834
希腊,1357,2906,11,1374,175,6%,1110,26,7.851428571428571,57.85872197073376,0.9385803730508369
刚果,2364,2833,114,400,69,2.4%,8130,3,5.797101449275362,24.522425758356018,0.7296954314720812
科特迪瓦,1283,2641,79,1326,32,1.2%,2490,11,41.4375,322.97349961028834,0.188096103001426
波斯尼亚和黑塞哥维那,529,2485,27,1803,153,6.2%,350,71,11.784313725490197,222.76585492420034,1.6041317401054953
保加利亚,1333,2485,17,1016,136,5.5%,700,36,7.470588235294118,56.04342262036098,1.0041880548877378
加蓬,1749,2431,81,668,14,0.6%,203,120,47.714285714285715,272.8089520542351,0.11982895272918997
克罗地亚,83,2245,1,2059,103,4.6%,410,55,19.990291262135923,2408.468826763364,6.027022124437527
萨尔瓦多,1153,2194,85,1002,39,1.8%,642,34,25.692307692307693,222.83007538861835,0.3375729027634237
北马其顿,487,2129,38,1516,126,5.9%,210,101,12.031746031746032,247.05844007692056,1.706641816517042
古巴,167,1983,9,1734,82,4.1%,1122,18,21.146341463414632,1266.2479918212355,2.831706828557418
爱沙尼亚,182,1859,11,1610,67,3.6%,130,143,24.029850746268657,1320.321469575201,2.2865333424339633
索马里,1446,1828,20,310,72,3.9%,1518,12,4.305555555555555,29.775626248655293,1.6062106813010308
肯尼亚,1245,1745,147,438,62,3.6%,5140,3,7.064516129032258,56.7431014380101,1.1369679631769085
马约特岛,334,1670,36,1315,21,1.3%,21.6,773,62.61904761904762,1874.8217850014257,0.4781311900913003
吉尔吉斯斯坦,558,1662,74,1088,16,1%,640,26,68.0,1218.6379928315412,0.26354627872654435
立陶宛,378,1662,9,1216,68,4.1%,290,57,17.88235294117647,473.0781201369437,1.4793929267613477
斯里兰卡,776,1540,131,754,10,0.6%,2100,7,75.4,971.6494845360825,0.17090978697804152
斯洛伐克,160,1520,5,1332,28,1.8%,550,28,47.57142857142857,2973.214285714286,1.3138138138138138
马尔代夫,1311,1513,56,197,5,0.3%,44,344,39.4,300.5339435545385,0.19359809809228434
斯洛文尼亚,9,1473,2,1356,108,7.3%,210,70,12.555555555555555,13950.617283950616,88.49557522123894
海地,1386,1443,146,22,35,2.4%,1200,12,0.6285714285714286,4.535147392290249,11.47842056932966
委内瑞拉,1012,1325,34,302,11,0.8%,3280,4,27.454545454545453,271.2899748472871,0.35991937805931473
尼泊尔,1000,1212,156,206,6,0.5%,2898,4,34.333333333333336,343.3333333333333,0.2912621359223301
马里,470,1194,78,652,72,6%,1951.7,6,9.055555555555555,192.67139479905438,2.3495627202715053
黎巴嫩,441,1172,7,705,26,2.2%,610,19,27.115384615384617,614.8613291470434,0.8362683134719608
阿尔巴尼亚,215,1099,26,851,33,3%,290,38,25.78787878787879,1199.4362226920368,1.8036236438663131
突尼斯,77,1071,17,946,48,4.5%,1180,9,19.708333333333332,2559.523809523809,6.589604898272974
拉脱维亚,296,1065,4,745,24,2.3%,190,56,31.041666666666668,1048.704954954955,1.0883366588064576
哥斯达黎加,344,1000,28,646,10,1%,500,20,64.6,1877.9069767441858,0.44999640002879976
埃塞俄比亚,763,968,100,197,8,0.8%,10500,1,24.625,322.7391874180865,0.5322298434578973
尼日尔,95,955,3,796,64,6.7%,2150,4,12.4375,1309.2105263157894,8.463369478973815
塞浦路斯,140,941,2,784,17,1.8%,120,78,46.11764705882353,3294.1176470588234,1.5488338192419824
巴拉圭,487,900,7,402,11,1.2%,705.3,13,36.54545454545455,750.4200112002987,0.5618723630308418
布基纳法索,75,847,2,719,53,6.3%,1919,4,13.566037735849056,1808.8050314465409,9.828465461288827
塞拉利昂,406,812,30,361,45,5.5%,760,11,8.022222222222222,197.59168035030103,3.070289153009566
乌拉圭,135,811,14,654,22,2.7%,350,23,29.727272727272727,2202.020202020202,2.491788424510137
中非,731,755,31,23,1,0.1%,474,16,23.0,314.6374829001368,0.5947778504728484
格鲁吉亚,158,746,3,576,12,1.6%,390,19,48.0,3037.974683544304,1.3185654008438819
约旦,133,728,2,586,9,1.2%,1010,7,65.11111111111111,4895.5722639933165,1.1547640432138366
乍得,248,726,15,413,65,9%,1490,5,6.3538461538461535,256.20347394540937,6.346168866671874
马达加斯加,529,698,44,164,5,0.7%,2520,3,32.8,620.0378071833649,0.5763290147079164
圣马力诺,306,670,3,322,42,6.3%,3.2,2094,7.666666666666667,250.5446623093682,4.262574595055414
马耳他,107,616,4,501,8,1.3%,40,154,62.625,5852.803738317757,1.4923424179678026
牙买加,281,569,5,279,9,1.6%,284,20,31.0,1103.202846975089,1.1479738261967627
留尼汪岛,53,465,5,411,1,0.2%,82.7,56,411.0,77547.16981132075,0.4590735894963963
圣多美和普林西比,378,458,2,68,12,2.6%,20.4,225,5.666666666666667,149.91181657848327,4.6685340802987865
巴勒斯坦,75,446,1,368,3,0.7%,505.2,9,122.66666666666667,16355.555555555557,1.0869565217391304
法属圭亚那,274,436,22,161,1,0.2%,29,150,161.0,5875.912408759124,0.22668540599356213
多哥,212,422,4,197,13,3.1%,425,10,15.153846153846153,714.8040638606676,3.112728665836606
毛里塔尼亚,312,346,24,15,19,5.5%,450,8,0.7894736842105263,25.303643724696357,40.598290598290596
斯威士兰,109,279,11,168,2,0.7%,139,20,84.0,7706.422018348624,1.09217999126256
利比里亚,98,269,3,144,27,10%,470,6,5.333333333333333,544.2176870748299,19.132653061224488
莫桑比克,149,233,14,82,2,0.9%,3050,1,41.0,2751.6778523489934,1.636929120969062
关岛,22,170,4,143,5,2.9%,16.6,103,28.6,13000.0,15.89319771137953
津巴布韦,117,149,76,28,4,2.7%,1690,1,7.0,598.2905982905983,12.21001221001221
开曼群岛,72,140,3,67,1,0.7%,6.4,218,67.0,9305.555555555557,2.0729684908789388
利比亚,59,105,22,41,5,4.8%,627.7,2,8.2,1389.8305084745764,20.669698222405952
苏里南,2,12,1,9,1,8.3%,59.7,2,9.0,45000.0,555.5555555555555
