地区,现存确诊,累计确诊,新增确诊,累计治愈,累计死亡,死亡率,人口数（万）,每10万人确诊,治愈死亡比,万人确诊治愈死亡比,万人确诊死亡治愈比
马耳他,68,486,2,413,5,1%,40,122,82.6,12147.05882352941,1.7803731662156388
牙买加,412,478,2,57,9,1.9%,284,17,6.333333333333333,153.72168284789643,3.8323965252938166
几内亚比绍,449,475,62,24,2,0.4%,160,30,12.0,267.260579064588,1.855976243504083
约旦,87,473,6,377,9,1.9%,1010,5,41.888888888888886,4814.814814814815,2.7439860971371077
巴拉圭,288,440,16,142,10,2.3%,705.3,6,14.2,493.05555555555554,2.445226917057903
加蓬,332,439,30,99,8,1.8%,203,22,12.375,372.7409638554217,2.4339783375927957
赤道几内亚,422,439,124,13,4,0.9%,130,34,3.25,77.01421800947867,7.291286912139993
委内瑞拉,193,379,6,176,10,2.6%,3280,1,17.6,911.917098445596,2.943947244465379
巴勒斯坦,198,374,5,174,2,0.5%,505.2,7,87.0,4393.939393939394,0.5805178218971323
马恩岛,33,327,1,271,23,7%,8.5,386,11.782608695652174,3570.487483530962,25.718439002571845
塞拉利昂,157,225,47,54,14,6.2%,760,3,3.857142857142857,245.67788898999092,16.51332861523944
佛得角,151,191,5,38,2,1%,54,35,19.0,1258.2781456953642,3.485535029627048
马提尼克,85,182,1,83,14,7.7%,38,48,5.928571428571429,697.4789915966387,19.84408221119773
利比里亚,83,178,4,75,20,11.2%,470,4,3.75,451.8072289156626,32.1285140562249
圣多美和普林西比,167,174,151,4,3,1.7%,20.4,85,1.3333333333333333,79.84031936127744,44.91017964071856
乍得,110,170,53,43,17,10%,1490,1,2.5294117647058822,229.94652406417111,35.940803382663844
关岛,20,149,3,124,5,3.4%,16.6,90,24.8,12400.0,20.161290322580644
文莱,9,141,1,131,1,0.7%,40,35,131.0,145555.55555555556,8.481764206955047
法属圭亚那,26,138,5,111,1,0.7%,29,48,111.0,42692.307692307695,3.465003465003465
多哥,45,128,2,74,9,7%,425,3,8.222222222222221,1827.1604938271605,27.027027027027028
斯威士兰,109,123,3,12,2,1.6%,139,9,6.0,550.4587155963303,15.290519877675841
海地,81,108,1,15,12,11.1%,1200,1,1.25,154.320987654321,98.76543209876543
阿鲁巴岛,17,101,1,82,2,2%,10.5,96,41.0,24117.647058823528,14.347202295552368
圭亚那,56,93,1,27,10,10.8%,73.8,13,2.7,482.14285714285717,66.13756613756614
巴哈马,55,92,6,26,11,12%,37.2,25,2.3636363636363638,429.75206611570246,76.92307692307692
开曼群岛,47,78,3,30,1,1.3%,6.4,122,30.0,6382.978723404256,7.092198581560283
